"id","pessoajuridica","poder","tipojurisdicionado_fk","localidade_fk","nome","codigo_sagres","previdenciario","municipio_importacao","tramita_id","cancelled","esfera"
805,805,1,9,1433,"Prefeitura Municipal de Umbuzeiro","201219",FALSE,"Umbuzeiro",805,FALSE,1
806,806,1,9,1329,"Prefeitura Municipal de Várzea","201220",FALSE,"Várzea",806,FALSE,1
513,513,1,2,1254,"Instituto de Prev. e Assistência do Município de Bom Jesus","301031",TRUE,"Bom Jesus",513,FALSE,1
503,503,1,2,1255,"Instituto de Prev. dos Serv. Municipal Bonitense","301033",TRUE,"Bonito de Santa Fé",503,FALSE,1
498,498,1,2,1455,"Instituto de Prev. dos Serv. Mun. de Cabedelo","301040",TRUE,"Cabedelo",498,FALSE,1
882,882,1,2,1257,"Superintendência Cajazeirense de Transporte e Trânsito","301046",FALSE,"Cajazeiras",882,FALSE,1
507,507,1,2,1420,"Instituto de Prev. dos Serv. Públicos de Caldas Brandão","301048",TRUE,"Caldas Brandão",507,FALSE,1
499,499,1,2,1413,"Instituto de Prev. dos Serv. Mun. de Campina Grande","301050",TRUE,"Campina Grande",499,FALSE,1
500,500,1,2,NA,"Instituto de Prev. dos Serv. Mun. de Campo de Santana","301051",FALSE,"Campo de Santana",500,TRUE,1
520,520,1,2,1456,"Instituto de Prev. e Assistência do Município do Conde","301061",TRUE,"Conde",520,FALSE,1
490,490,1,2,1402,"Instituto de Prev. do Município de Cuitegi","301069",TRUE,"Cuitegi",490,FALSE,1
484,484,1,2,1404,"Instituto de Assistência e Prev. Mun. de Guarabira","301082",TRUE,"Guarabira",484,FALSE,1
879,879,1,2,1457,"SEMOB - Superintendência Executiva de Mobilidade Urbana","301095",FALSE,"João Pessoa",879,FALSE,1
11698,11698,1,2,1333,"Instituto Previdênciário do Município de Juazeirinho","301097",TRUE,"Juazeirinho",11698,FALSE,1
930,930,1,2,1446,"Instituto de Prev. dos Serv.Pub. do Munic. Juripiranga","301099",FALSE,"Juripiranga",930,TRUE,1
15500,15500,1,2,1440,"Superintendência Municipal de Transporte e Trânsito - SMTT","301110",FALSE,"Mamanguape",15500,FALSE,1
23984,23984,1,2,1447,"Autarquia Municipal Mari PREV","301113",TRUE,"Mari",23984,FALSE,1
512,512,1,2,1273,"Instituto de Prev. e Assist. Social dos Serv. de Marizópolis","301114",TRUE,"Marizópolis",512,FALSE,1
548,548,1,2,1288,"Instituto de Seguridade Social do Municipio de Patos","301135",TRUE,"Patos",548,FALSE,1
506,506,1,2,1335,"Instituto de Prev. dos Serv. Pub. Mun. de Pedra Lavrada","301138",TRUE,"Pedra Lavrada",506,FALSE,1
523,523,1,2,1462,"Instituto de Prev. Municipal de Pedras de Fogo","301139",TRUE,"Pedras de Fogo",523,FALSE,1
524,524,1,2,1336,"Instituto de Prev. Social dos Servidores da Pref. de Picuí","301142",TRUE,"Picuí",524,FALSE,1
518,518,1,2,1396,"Instituto de Prev. e Assistência do Município de Pilões","301144",TRUE,"Pilões",518,FALSE,1
494,494,1,2,1408,"Instituto de Prev. dos Serv. do Mun. de Pilõezinhos","301145",TRUE,"Pilõezinhos",494,FALSE,1
540,540,1,2,1409,"Instituto de Previdência Municipal de Pirpirituba","301146",TRUE,"Pirpirituba",540,FALSE,1
557,557,1,2,1260,"Instituto Poçodantense de Previdência Municipal","301149",TRUE,"Poço Dantas",557,FALSE,1
509,509,1,2,1320,"Instituto de Prev. dos Servidores de Princesa Isabel","301153",TRUE,"Princesa Isabel",509,FALSE,1
541,541,1,2,1418,"Instituto de Previdência Municipal de Queimadas","301155",TRUE,"Queimadas",541,FALSE,1
403,403,1,6,1390,"Fundo Municipal de Saúde de Alagoa Grande","601003",FALSE,"Alagoa Grande",403,FALSE,1
406,406,1,6,1454,"Fundo Municipal de Saúde de Bayeux","601025",FALSE,"Bayeux",406,FALSE,1
11843,11843,1,6,1400,"Fundo Municipal de Saúde de Belém","601026",FALSE,"Belém",11843,FALSE,1
11334,11334,1,6,1302,"Fundo Municipal de Saúde de Boa Ventura","601029",FALSE,"Boa Ventura",11334,FALSE,1
18116,18116,1,6,1461,"Fundo Municipal de Saúde de Caaporâ","601038",FALSE,"Caaporã",18116,FALSE,1
39956,39956,1,6,1380,"Fundo Municipal de Saúde de Cacimba de Dentro","601043",FALSE,"Cacimba de Dentro",39956,FALSE,1
11332,11332,1,6,1314,"Fundo Municipal de Saúde de Cacimbas","601044",FALSE,"Cacimbas",11332,FALSE,1
410,410,1,6,1257,"Fundo Municipal de Saúde de Cajazeiras","601046",FALSE,"Cajazeiras",410,FALSE,1
11517,11517,1,6,1268,"Fundo Municipal de Saúde de Cajazeirinhas","601047",FALSE,"Cajazeirinhas",11517,FALSE,1
412,412,1,6,1413,"Fundo Municipal de Saúde de Campina Grande","601050",FALSE,"Campina Grande",412,FALSE,1
413,413,1,6,1435,"Fundo Municipal de Saúde de Capim","601052",FALSE,"Capim",413,FALSE,1
16318,16318,1,6,1361,"Fundo Municipal de Saúde de Caraúbas","601053",FALSE,"Caraúbas",16318,FALSE,1
40352,40352,1,6,1381,"Fundo Municipal de Saúde de Casserengue","601055",FALSE,"Casserengue",40352,FALSE,1
11825,11825,1,6,1456,"Fundo Municipal de Assitência Social do Conde","601061",FALSE,"Conde",11825,FALSE,1
416,416,1,6,1331,"Fundo Municipal de Saúde de Cubatí","601066",FALSE,"Cubati",416,FALSE,1
16399,16399,1,6,1436,"Fundo Municipal de Saúde de Cuité de Mamanguape","601068",FALSE,"Cuité de Mamanguape",16399,FALSE,1
11341,11341,1,6,1304,"Fundo Municipal de Saúde de Curral Velho","601071",FALSE,"Curral Velho",11341,FALSE,1
11381,11381,1,6,1315,"Fundo Municipal de Saúde de Desterro","601073",FALSE,"Desterro",11381,FALSE,1
16107,16107,1,6,1382,"Fundo Municipal de Saúde de Dona Inês","601075",FALSE,"Dona Inês",16107,FALSE,1
7029,7029,1,6,1404,"Fundo Municipal de Saúde de Guarabira","601082",FALSE,"Guarabira",7029,FALSE,1
11674,11674,1,6,1294,"Fundo Municipal de Saúde de Igaracy","601086",FALSE,"Igaracy",11674,TRUE,1
35276,35276,1,6,1316,"Fundo Municipal de Saúde de Imaculada","601087",FALSE,"Imaculada",35276,FALSE,1
11946,11946,1,6,1307,"Fundo Municipal de Saúde de Itaporanga","601090",FALSE,"Itaporanga",11946,FALSE,1
16364,16364,1,6,1438,"Fundo Municipal de Saúde de Itapororoca","601091",FALSE,"Itapororoca",16364,FALSE,1
459,459,1,6,1457,"Fundo Municipal do Meio Ambiente de João Pessoa","601095",FALSE,"João Pessoa",459,FALSE,1
15704,15704,1,6,1324,"Fundo Municipal de Saúde de Junco do Seridó","601098",FALSE,"Junco do Seridó",15704,FALSE,1
11268,11268,1,6,1446,"Fundo Municipal de Saúde de Juripiranga","601099",FALSE,"Juripiranga",11268,FALSE,1
11623,11623,1,6,1458,"Fundo Municipal de Saúde de Lucena","601107",FALSE,"Lucena",11623,FALSE,1
425,425,1,6,1440,"Fundo Municipal de Saúde de Mamanguape","601110",FALSE,"Mamanguape",425,FALSE,1
11861,11861,1,6,1318,"Fundo Municipal de Saúde de Manaíra","601111",FALSE,"Manaíra",11861,FALSE,1
16194,16194,1,6,1441,"Fundo Municipal de Saúde de Marcação","601112",FALSE,"Marcação",16194,FALSE,1
9452,9452,1,6,1416,"Fundo Municipal de Saúde de Massaranduba","601115",FALSE,"Massaranduba",9452,FALSE,1
15503,15503,1,6,1442,"Fundo Municipal de Saúde de Mataraca","601116",FALSE,"Mataraca",15503,FALSE,1
11361,11361,1,6,1345,"Fundo Municipal de Assistência Social de Monteiro","601123",FALSE,"Monteiro",11361,FALSE,1
11893,11893,1,6,1462,"Fundo Municipal de Assistência Social de Pedras de Fogo","601139",FALSE,"Pedras de Fogo",11893,FALSE,1
16367,16367,1,6,1443,"Fundo Municipal de Saúde de Pedro Régis","601140",FALSE,"Pedro Régis",16367,FALSE,1
11953,11953,1,6,1448,"Fundo Municipal de Saúde de Pilar","601143",FALSE,"Pilar",11953,FALSE,1
11870,11870,1,6,1463,"Fundo Municipal de Saúde de Pitimbu","601147",FALSE,"Pitimbu",11870,FALSE,1
436,436,1,6,1375,"Fundo Municipal de Saúde de Pocinhos","601148",FALSE,"Pocinhos",436,FALSE,1
4051,4051,1,6,1276,"Fundo Municipal de Saúde de Pombal","601151",FALSE,"Pombal",4051,FALSE,1
11831,11831,1,6,1348,"Fundo Municipal de Saúde do Município de Prata","601152",FALSE,"Prata",11831,FALSE,1
11882,11882,1,6,1417,"Fundo Municipal de Saúde de Puxinanã","601154",FALSE,"Puxinanã",11882,FALSE,1
14308,14308,1,6,1427,"Fundo Municipal de Saúde de Riachão do Bacamarte","601159",FALSE,"Riachão do Bacamarte",14308,FALSE,1
16341,16341,1,6,1444,"Fundo Municipal de Saúde de Rio Tinto","601163",FALSE,"Rio Tinto",16341,FALSE,1
439,439,1,6,1428,"Fundo Municipal de Saúde de Salgado de São Félix","601165",FALSE,"Salgado de São Félix",439,FALSE,1
392,392,1,6,1459,"Fundo Municipal de Assistência Social de Santa Rita","601171",FALSE,"Santa Rita",392,FALSE,1
11891,11891,1,6,1365,"Fundo Municipal de Saúde de Santo André","601176",FALSE,"Santo André",11891,FALSE,1
11657,11657,1,6,1278,"Fundo Municipal de Saúde de São Bentinho","601177",FALSE,"São Bentinho",11657,FALSE,1
379,379,1,6,1435,"Fundo Municipal de Assistência Social de Capim","602052",FALSE,"Capim",379,FALSE,1
442,442,1,6,1459,"Fundo Municipal de Saúde de Santa Rita","602171",FALSE,"Santa Rita",442,FALSE,1
462,462,1,6,1457,"Fundo Municipal dos Dir. da Criança e do Adolescente de João Pessoa","608095",FALSE,"João Pessoa",462,FALSE,1
1010,1010,1,6,1457,"Fundo Municipal de Assistência Social de João Pessoa","609095",FALSE,"João Pessoa",1010,FALSE,1
5527,5527,1,9,1346,"Teste Ú Á Ã(Entidade de Teste)","999999",TRUE,"Ouro Velho",5527,TRUE,1
87410,109744,1,6,5566,"Fundo Estadual de Equilíbrio Fiscal","0",FALSE,NA,110323,FALSE,NA
